,event_id,log_template,processed_template,summary,source_entity,source_entity_type,target_entity,target_entity_type,action,status,java_exception,entity,entity_type,entity_1,action_1,status_id,is_anomaly,is_anomaly_reason
212,722,crond[<*>]: (root) CMD <*> <*> <*>>&<*> > /dev/null),crond[]: (root) CMD   >& > /dev/null),crond CMD,crond,SYSTEM MODULE,none,none,CMD,none,,crond,SYSTEM MODULE,Crond,Cmd,925,False,The log message indicates a routine action of removing generated mount points
213,672,crond[<*>]: (#<*>#) CMD (/home/#<*>#/salinas/tbird/cron_script.tbird > /home/#<*>#/salinas/tbird/VOTD/crontab.log <*>>&<*>),crond[]: (##) CMD (/home/##/salinas/tbird/cron_script.tbird > /home/##/salinas/tbird/VOTD/crontab.log >&),crond running cron_script.tbird,crond,SYSTEM MODULE,cronscript.tbird,OBJECT,running,none,,crond,SYSTEM MODULE,Crond,Register_security,601,False,The log message does not indicate any abnormalities in the execution process.
214,570,crond[<*>]: (root) <*> <*>,crond[]: (root)  ,crond process,crond,SYSTEM MODULE,none,none,none,none,,crond,SYSTEM MODULE,Crond,none,791,False,"The log message indicates the initialization of a secondary capability LSM, which is a normal execution process."
215,578,crond[<*>]: (root) MAIL (mailed <*> bytes of output but got status <*> ),crond[]: (root) MAIL (mailed  bytes of output but got status  ),crond mailing output status,crond,SYSTEM MODULE,MAIL,OBJECT,mail,none,,crond,SYSTEM MODULE,Crond,Mail,612,True,The log message contains unexpected characters which may indicate an abnormal execution process.
216,638,crond[<*>]: (CRON) STAT FAILED (/etc/cron.d),crond[]: (CRON) STAT FAILED (/etc/cron.d),crond STAT FAILED on /etc/cron.d,crond,SYSTEM MODULE,/etc/cron.d,OBJECT,STAT FAILED,none,,crond,SYSTEM MODULE,Crond,Register_security,1194,False,"This log message indicates the number of entries in the Dentry cache hash table, which is a normal part of the execution process."
217,186,crond[<*>]: (CRON) STARTUP (V<*>.<*>),crond[]: (CRON) STARTUP (V.),crond STARTUP,crond,SYSTEM MODULE,none,none,STARTUP,none,,crond,SYSTEM MODULE,Crond,Startup,290,False,There is no clear indication of abnormal behavior in the log message.
218,8,crond[<*>]: (root) CMD <*> <*>,crond[]: (root) CMD  ,crond executing CMD,crond,SYSTEM MODULE,none,none,CMD,none,,crond,SYSTEM MODULE,Crond,Register_security,331,True,The log message indicates a kernel CPU process with specific details that may be unusual or abnormal for the system
219,712,crontab[<*>]: (root) <*> (root),crontab[]: (root)  (root),crontab root,crontab,SYSTEM MODULE,none,none,none,none,,crontab,SYSTEM MODULE,Crontab,Register,790,False,"The log message indicates the use of ACPI for SMP configuration information, which is a standard process in many systems and does not indicate any abnormalities."
220,701,crontab[<*>]: (root) <*> EDIT (root),crontab[]: (root)  EDIT (root),crontab editing,crontab,SYSTEM MODULE,none,none,EDIT,none,,crontab,SYSTEM MODULE,Crontab,Edit,789,True,"The log message indicates a memory-related issue, which could be a potential indicator of abnormal execution process."
221,897,ts_customize: Skipping customization. custom.cnf not found.,ts_customize: Skipping customization. custom.cnf not found.,Skipping customization custom.cnf not found,tscustomize,SYSTEM MODULE,custom.cnf,OBJECT,skipping customization,not found,,custom.cnf,OBJECT,Custom.cnf,Register_security,677,False,The log message indicates a normal execution process of registering a secondary module capability.
222,900,ts_customize: Searching for custom.cnf. . .,ts_customize: Searching for custom.cnf. . .,Searching for custom.cnf,tscustomize,SYSTEM MODULE,custom.cnf,OBJECT,searching,none,,custom.cnf,OBJECT,Custom.cnf,Searching,676,False,The log message does not indicate any abnormalities in the execution process.
223,3,/apps/x<*>_<*>/system/ganglia-<*>.<*>.<*>/sbin/gmetad[<*>]: data_thread() got not answer from any <*> datasource,/apps/x_/system/ganglia-../sbin/gmetad[]: data_thread() got not answer from any  datasource,gmetad data_thread no answer,/apps/x/system/ganglia-../sbin/gmetad,SYSTEM MODULE,datasource,OBJECT,none,no answer,,datasource,OBJECT,Datasource,none,60,True,"The log message indicates a failure in registering security, which is abnormal behavior for the execution process."
224,202,date: <*> <*> <*> <*>:<*>:<*> MST <*>,date:    :: MST ,date MST,none,none,date,OBJECT,none,none,,date,OBJECT,Date,Register,245,False,"The log message indicates the xinetd service starting up with version and options specified, nothing abnormal detected."
225,978,"dbus-daemon-<*>: Failed to start message bus: The pid file ""/var/run/messagebus.pid"" exists, if the message bus is not running, remove this file","dbus-daemon-: Failed to start message bus: The pid file ""/var/run/messagebus.pid"" exists, if the message bus is not running, remove this file",Failed to start message bus,dbus-daemon,SYSTEM MODULE,message bus,OBJECT,start,failed,,dbus-daemon,SYSTEM MODULE,Dbus-daemon,Register_security,951,True,The log message contains unusual characters and does not follow a typical execution process format.
226,939,"dbus-daemon-<*>: Unknown username ""haldaemon"" in message bus configuration file","dbus-daemon-: Unknown username ""haldaemon"" in message bus configuration file",Unknown username error,dbus-daemon,SYSTEM MODULE,haldaemon,OBJECT,none,error,,dbus-daemon,SYSTEM MODULE,Dbus-daemon,none,1033,False,"The log message indicates a successful setup of Logical Volume Management, which is a normal execution process."
227,970,kernel: dcdbas failed to allocate memory for BIOS Update,kernel: dcdbas failed to allocate memory for BIOS Update,dcdbas failed to allocate memory for BIOS Update,dcdbas,SYSTEM MODULE,BIOS Update,OBJECT,failed to allocate memory for,error,,dcdbas,SYSTEM MODULE,Dcdbas,FailedToAllocateMemoryFor,753,False,The log message indicates the normal process of probing PCI hardware during system initialization.
228,169,kernel: dcdbas: BIOS Update phys addr: <*>,kernel: dcdbas: BIOS Update phys addr: ,dcdbas BIOS Update phys addr,dcdbas,SYSTEM MODULE,BIOS Update,OBJECT,phys addr,none,,dcdbas,SYSTEM MODULE,Dcdbas,PhysAddr,742,False,The log message does not indicate any abnormal execution process.
229,632,Calibrating delay loop... <*>.<*> BogoMIPS (lpj=<*>),Calibrating delay loop... . BogoMIPS (lpj=),Calibrating delay loop,none,none,delay loop,OBJECT,calibrating,none,,delay loop,OBJECT,DelayLoop,Calibrating,377,False,"The log message indicates a standard initialization process for an IPsec netlink socket, which is expected behavior."
230,64,kernel: PCI: Setting latency timer of device <*> to <*>,kernel: PCI: Setting latency timer of device  to ,Setting PCI device latency timer,PCI,OBJECT,device,OBJECT,setting latency timer,none,,device,OBJECT,Device,SettingLatencyTimer,166,False,"The log message indicates a standard ACPI subsystem revision update, which is a normal execution process."
231,44,instsvcdrv: <*> device driver <*>,instsvcdrv:  device driver ,instsvcdrv device driver,instsvcdrv,SYSTEM MODULE,device,OBJECT,none,none,,device,OBJECT,Device,none,279,False,This log message indicates a normal process of bringing up CPUs.
232,286,"kernel: Mellanox Tavor Device Driver is creating device ""InfiniHost<*>"" (domain=<*>, bus=<*>, devfn=<*>)","kernel: Mellanox Tavor Device Driver is creating device ""InfiniHost"" (domain=, bus=, devfn=)",Creating device InfiniHost,Mellanox Tavor Device Driver,SYSTEM MODULE,device,OBJECT,creating,none,,device,OBJECT,Device,Register,157,False,"The log message indicates that the configuration file /etc/smartd.conf was successfully opened, which is a normal part of the execution process."
233,626,<*> <*> <*> on device <*>,   on device ,on device,none,none,device,OBJECT,none,none,,device,OBJECT,Device,none,488,False,The log message does not indicate any abnormal execution process
234,1005,kernel: THH(<*>): modprobe[<*>]: mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/linux_module.c:<*>: Failed creating THH hob for device <*> in index <*>,kernel: THH(): modprobe[]: mnt_projects/sysapps/src/ib/topspin/topspin-src-..-/third_party/thca_linux/kernel/mlxhh/thh/obj_host_amd_custom_rhel/mod_thh/linux_module.c:: Failed creating THH hob for device  in index ,modprobe failed creating device,modprobe,SYSTEM MODULE,device,OBJECT,creating,failed,,device,OBJECT,Device,Register_security,850,False,"The log message indicates that a device (/dev/sda) was successfully opened, which is a normal execution process."
235,639,<*> <*> <*> <*> write <*> No space left on device,    write  No space left on device,write with No space left,none,none,device,OBJECT,write,No space left,,device,OBJECT,Device,Write,658,False,The log message does not indicate any abnormal behavior in the execution process.
236,846,"kernel: usb <*>-<*>: device not accepting address <*>, error -<*>","kernel: usb -: device not accepting address , error -",usb device not accepting address error,usb,SYSTEM MODULE,device,OBJECT,none,error,,device,OBJECT,Device,none,691,False,"This log message indicates the kernel version and copyright information, which is a normal part of the execution process."
237,753,megaraid: probe new device <*>:<*>:<*>:<*>: bus <*>:slot <*>:func <*>,megaraid: probe new device :::: bus :slot :func ,megaraid probing new device,megaraid,SYSTEM MODULE,device,OBJECT,probe,new,,device,OBJECT,Device,Register,465,False,The log message is a generic kernel message and does not indicate any abnormal execution process.
238,759,syslogd: <*> No space left on device,syslogd:  No space left on device,syslogd device space issue,syslogd,SYSTEM MODULE,device,OBJECT,none,No space left,,device,OBJECT,Device,none,585,False,"The log message indicates ACPI wakeup devices, which is a normal part of the execution process."
239,745,device-mapper: <*>.<*>.<*>-ioctl (<*>-<*>-<*>) initialised: #<*>#@#<*>#,device-mapper: ..-ioctl (--) initialised: ##@##,device-mapper initialised,device-mapper,SYSTEM MODULE,none,none,initialised,none,,device-mapper,SYSTEM MODULE,Device-mapper,Driver,444,False,"This log message indicates the initialization of a netlink socket, which is a normal execution process."
240,263,kernel: device-mapper: <*>.<*>.<*>-ioctl (<*>-<*>-<*>) initialised: dm-#<*>#@#<*>#,kernel: device-mapper: ..-ioctl (--) initialised: dm-##@##,device-mapper initialised,device-mapper,SYSTEM MODULE,none,none,initialised,none,,device-mapper,SYSTEM MODULE,Device-mapper,Initialised,197,False,"The log message indicates that the ACPI interpreter is enabled, which is a normal part of system execution."
241,1040,loop: loaded (max <*> devices),loop: loaded (max  devices),loop loaded devices,loop,SYSTEM MODULE,devices,OBJECT,loaded,none,,devices,OBJECT,Devices,Loaded,899,False,"This log message indicates the freeing of unused kernel memory, which is a common and expected process in the execution flow."
242,462,scsi.agent[<*>]: <*> at /devices/pci<*>:<*>/<*>:<*>:<*>.<*>/<*>:<*>:<*>.<*>/<*>:<*>:<*>.<*>/host<*>/target<*>:<*>:<*>/<*>:<*>:<*>:<*>,scsi.agent[]:  at /devices/pci:/::./::./::./host/target::/:::,scsi.agent at devices,scsi.agent,SYSTEM MODULE,devices,OBJECT,none,none,,devices,OBJECT,Devices,none,973,True,The log message contains abnormal characters such as <*> which indicates a potential issue with the execution process.
243,516,dhclient: DHCPOFFER from <*> <<*>>Dec <*> <*>:<*>:<*> dhclient: DHCPREQUEST on eth<*> to #<*># port <*>,dhclient: DHCPOFFER from  <>Dec  :: dhclient: DHCPREQUEST on eth to ## port ,dhclient requesting DHCP,dhclient,SYSTEM MODULE,DHCPOFFER,OBJECT,DHCPREQUEST,none,,dhclient,SYSTEM MODULE,Dhclient,Creating,953,True,"The log message indicates a kernel error related to the ttyS device, which suggests an abnormal execution process."
244,854,dhclient:,dhclient:,dhclient process,dhclient,SYSTEM MODULE,none,none,none,none,,dhclient,SYSTEM MODULE,Dhclient,none,955,True,The log message contains repetitive and unusual characters which may indicate a potential issue with the kernel or disk sda
245,386,dhclient: <*> from <*>,dhclient:  from ,dhclient process,dhclient,SYSTEM MODULE,none,none,none,none,,dhclient,SYSTEM MODULE,Dhclient,none,937,False,"This log message indicates the kernel Real Time Clock Driver version, which is a normal execution process."
246,410,dhclient: bound to <*> -- renewal in <*> seconds.,dhclient: bound to  -- renewal in  seconds.,dhclient bound to renewal,dhclient,SYSTEM MODULE,none,none,bound to,renewal,,dhclient,SYSTEM MODULE,Dhclient,BoundTo,940,False,"The log message indicates the use of the CFQ IO scheduler, which is a normal part of the execution process."
247,58,dhcpd: DHCPDISCOVER from <*> via eth<*>,dhcpd: DHCPDISCOVER from  via eth,DHCPDISCOVER from eth,dhcpd,SYSTEM MODULE,none,none,DHCPDISCOVER,none,,dhcpd,SYSTEM MODULE,Dhcpd,Dhcpdiscover,73,False,This log message seems to be a normal indication of Total HugeTLB memory allocated.
248,40,dhcpd: DHCPDISCOVER from <*> via eth<*>: network <*> no free leases,dhcpd: DHCPDISCOVER from  via eth: network  no free leases,DHCPDISCOVER with no free leases,dhcpd,SYSTEM MODULE,none,none,none,no free leases,,dhcpd,SYSTEM MODULE,Dhcpd,none,72,False,"The log message indicates that the smartd configuration file was successfully parsed, which is a normal execution process."
249,428,dhcpd: ** Ignoring requests on eth<*>:<*>. If this is not what,dhcpd: ** Ignoring requests on eth:. If this is not what,dhcpd ignoring requests,dhcpd,SYSTEM MODULE,requests,OBJECT,ignoring,none,,dhcpd,SYSTEM MODULE,Dhcpd,Ignoring,534,False,"This log message appears to be a standard kernel message related to a SCSI device, indicating normal execution process."
250,427,"dhcpd: you want, please write a subnet declaration","dhcpd: you want, please write a subnet declaration",dhcpd writing subnet declaration,dhcpd,SYSTEM MODULE,subnet,OBJECT,write,none,,dhcpd,SYSTEM MODULE,Dhcpd,Write,533,False,"This log message indicates the initialization of the SCSI subsystem, which is a normal process during system startup."
